before,nano,dead
0.498059532,0.109997136,0.110149890
0.497617188,0.109997588,0.110155632
0.497809528,0.109997438,0.110090368
0.497743594,0.109997316,0.110094420
0.497921440,0.109997382,0.110108126
0.497839036,0.109988746,0.110079582
0.497873578,0.109990392,0.110103716
0.497833758,0.109989498,0.110087978
0.497942924,0.110005102,0.110078896
0.497568406,0.109997396,0.110134140
0.497852580,0.109997532,0.110132992
0.497839996,0.109997270,0.110115476
0.497911336,0.109989618,0.110076672
0.498128966,0.109997388,0.110109962
0.497904540,0.109989942,0.110089598
0.497974372,0.110005938,0.110100024
0.498024306,0.109997418,0.110117544
0.497800722,0.109997524,0.110080744
0.498178158,0.109997028,0.110123162
0.497827636,0.109989412,0.110102220
0.497955430,0.109997796,0.110092428
0.497922448,0.109989656,0.110092034
0.497948936,0.110006156,0.110078452
0.497948498,0.109990000,0.110139206
0.497763878,0.109997294,0.110097648
0.497574694,0.109997028,0.110090880
0.497831846,0.109997736,0.110166388
0.497772640,0.109991084,0.110088340
0.498009034,0.109980444,0.110121456
0.497571758,0.110006838,0.110099184
0.497773002,0.109997244,0.110117826
0.497544224,0.109997528,0.110120688
0.497803484,0.110000542,0.110105982
0.497693682,0.109985210,0.110121492
0.497831990,0.109997276,0.110103542
0.497739616,0.109987726,0.110094622
0.497848382,0.110009636,0.110130060
0.497680712,0.109989952,0.110134832
0.497812352,0.109996942,0.110110660
0.497574416,0.109996976,0.110114320
0.497926520,0.109988296,0.110100494
0.497414494,0.109990374,0.110112746
0.497690846,0.109977530,0.110200528
0.497337534,0.110007470,0.110107564
0.497696952,0.109997368,0.110181032
0.497535010,0.109996548,0.110153444
0.497672300,0.109998092,0.110123996
0.497708400,0.109988864,0.110115912
0.497541998,0.109989690,0.110145452
0.497491234,0.109991084,0.110091880
0.497841112,0.109998066,0.110128442
0.497503016,0.109997450,0.110120536
0.497914492,0.109997402,0.110217296
0.497458726,0.109997334,0.110081248
0.498020344,0.109989464,0.110083928
0.497793894,0.109991576,0.110084158
0.497911760,0.109989880,0.110111756
0.497750068,0.110006982,0.111492414
0.490353346,0.109997438,0.110115504
0.497590874,0.109997868,0.110091164
0.497967282,0.109983544,0.110071894
0.497936856,0.109989816,0.110166984
0.497848860,0.109989664,0.110152150
0.497768506,0.109989548,0.110213138
0.497537002,0.109997374,0.110111384
0.497633696,0.109989692,0.110071506
0.498016462,0.109997468,0.110080170
0.497897276,0.109997482,0.110122640
0.497974052,0.109997530,0.110084700
0.497999426,0.109998612,0.110109630
0.497966312,0.109997644,0.110139260
0.498021858,0.109954086,0.110074690
0.497824378,0.109997504,0.110119204
0.497682654,0.109997454,0.110081234
0.498106362,0.109997404,0.110116572
0.498099888,0.109993476,0.110082488
0.498024122,0.109997386,0.110100782
0.497533898,0.109997500,0.110132538
0.497851726,0.110002516,0.110086202
0.497839298,0.109997726,0.110079544
0.497941090,0.109997538,0.110105678
0.497727944,0.109996944,0.110126916
0.497677108,0.109997476,0.110138202
0.497505834,0.109997462,0.110101564
0.497916222,0.109993556,0.110085682
0.497576632,0.109996726,0.110142952
0.497571052,0.109997888,0.110107856
0.497654868,0.109998048,0.110136210
0.497620302,0.109998096,0.110094504
0.497844052,0.109991656,0.110109676
0.497197752,0.109990704,0.110105446
0.497861744,0.109986488,0.110077608
0.497862240,0.110005382,0.110100584
0.497652524,0.109997928,0.110113442
0.497744604,0.109997792,0.110105768
0.497826200,0.109997528,0.110095152
0.497884706,0.109992804,0.110092980
0.497880290,0.109986002,0.110096916
0.497765760,0.109987532,0.110089058
0.497835482,0.110003838,0.110089004
0.497923454,0.109997554,0.110100366
0.497948412,0.109990044,0.110079150
0.498106674,0.109997280,0.110131134
0.497231604,0.109986266,0.110090304
0.497910028,0.109986890,0.110086932
0.497852570,0.109989078,0.110076018
0.497791700,0.110006000,0.110099568
0.497949758,0.109997386,0.110117446
0.497673084,0.109997892,0.110095118
0.497879108,0.109997332,0.110100530
0.497886948,0.109990052,0.110093744
0.497936306,0.110012812,0.110085144
0.497756786,0.109982618,0.110105136
0.497843636,0.110005668,0.110087132
0.497640810,0.109997532,0.110088966
0.497998384,0.109998876,0.110106860
0.497469774,0.109992010,0.110114854
0.497892650,0.109986272,0.110095464
0.497635236,0.109991716,0.110081528
0.497999172,0.109989466,0.110090616
0.497992070,0.110006586,0.110084070
0.497902406,0.109990430,0.110085912
0.497508840,0.109997436,0.110115750
0.498036832,0.109996608,0.110099462
0.497765772,0.109991566,0.110082426
0.498010142,0.109990518,0.110112992
0.497647264,0.109990236,0.110091414
0.497643230,0.109997396,0.110110800
0.497676060,0.109997582,0.110116324
0.497551628,0.109996896,0.110091516
0.497555480,0.109997626,0.110111858
0.497729352,0.109989348,0.110086734
0.497760972,0.109997568,0.110156788
0.497515388,0.109991450,0.110084300
0.497965260,0.109997768,0.110114880
0.497939146,0.109996988,0.110124592
0.497745722,0.109997386,0.110156750
0.497655878,0.109996894,0.110092248
0.497821954,0.109990692,0.110277716
0.497752198,0.109997544,0.110092154
0.497861676,0.109991640,0.110111560
0.497837476,0.109997054,0.110117648
0.496762238,0.109997498,0.110143106
0.497799420,0.109998634,0.110132608
0.497767250,0.109996844,0.110093422
0.498162178,0.109997150,0.110086756
0.497942770,0.109989682,0.110110696
0.497951844,0.109997726,0.110080532
0.498082292,0.110005450,0.110074424
0.498111538,0.109997588,0.110204400
0.497782750,0.109997472,0.110072266
0.498217758,0.109997420,0.110081976
0.497757386,0.109991984,0.110074214
0.498115416,0.109997544,0.110081256
0.497801184,0.109989714,0.110092274
0.497682982,0.109997480,0.110075906
0.498128594,0.109997862,0.110073516
0.497858410,0.109997460,0.110099742
0.498125006,0.109996596,0.110087418
0.498134030,0.109989080,0.110069270
0.498164162,0.109997606,0.110098028
0.498149856,0.109990330,0.110072450
0.497849324,0.109997360,0.110083416
0.498136684,0.109997310,0.110084548
0.498045830,0.109997498,0.110084806
0.497967778,0.109997408,0.110092048
0.497937216,0.109997468,0.110098392
0.497970482,0.109991720,0.110081512
0.497897836,0.109997370,0.110108816
0.497954088,0.109997444,0.110092112
0.497967330,0.109997386,0.110076676
0.498271682,0.109997470,0.110115936
0.497912284,0.109997352,0.110074838
0.498215476,0.109991038,0.110100664
0.497993004,0.109992478,0.110081142
0.497832148,0.109985608,0.110085760
0.497980734,0.110006492,0.110079982
0.498093210,0.109997344,0.110092368
0.497902698,0.109997738,0.110094208
0.498073114,0.109997308,0.110106930
0.497964426,0.109990016,0.110078384
0.496565984,0.109997524,0.110099972
0.497606048,0.109990824,0.110088480
0.498003150,0.110005582,0.110089074
0.497932024,0.109998028,0.110097276
0.497863164,0.109997548,0.110096494
0.497860928,0.109997456,0.110095282
0.497827298,0.109992680,0.110088778
0.495542970,0.109997238,0.110156000
0.497997730,0.109997410,0.110222224
0.497716610,0.109997450,0.110103548
0.497421566,0.109997530,0.110107998
0.497784886,0.109996482,0.110109624
0.497704094,0.109997314,0.110089546
0.497817022,0.109998038,0.110095822
0.497896736,0.109984634,0.110068826
0.497261830,0.109997592,0.110083626
0.497572536,0.109997234,0.110120936
0.497847854,0.109997592,0.110080250
0.498134004,0.109997158,0.110084958
0.497879782,0.109992842,0.110092020
0.497992770,0.109997674,0.110092034
0.497985932,0.109997596,0.110077972
0.497865094,0.109997874,0.110120330
0.497510044,0.109997522,0.110090574
0.497899420,0.109992568,0.110108760
0.497689850,0.109997866,0.110089400
0.497764184,0.109997062,0.110094532
0.497623666,0.109998204,0.110098104
0.497221944,0.109989124,0.110106374
0.497674396,0.109997550,0.110201832
0.497520938,0.109997496,0.110120854
0.497825072,0.109997476,0.110121138
0.497845098,0.109997532,0.110361764
0.499812316,0.109996996,0.110100358
0.497769162,0.109997422,0.110138076
0.497848868,0.109997430,0.110090428
0.497989574,0.109997518,0.110097566
0.497758192,0.109998146,0.110141236
0.497692028,0.109997462,0.110099542
0.496859016,0.109997556,0.110094484
0.497848810,0.109997540,0.110072810
0.497659900,0.109997220,0.110079844
0.497963078,0.109997602,0.110082554
0.497963510,0.109997482,0.110118042
0.497852964,0.109998442,0.110109248
0.497983842,0.109997596,0.110133066
0.497914982,0.109996720,0.110087646
0.496785962,0.109997486,0.110092782
0.497754988,0.109997416,0.110091412
0.496651754,0.109992320,0.110126090
0.496626948,0.109997574,0.110137542
0.497497538,0.109998200,0.110138542
0.497167276,0.109997524,0.111844298
0.496108146,0.109997330,0.110083036
0.497713784,0.109996936,0.110073280
0.497768834,0.109997138,0.110102866
0.497740794,0.109997450,0.110120592
0.497821850,0.109997420,0.110102044
0.497609970,0.109997764,0.110085136
0.497531500,0.109997808,0.110131656
0.497791926,0.109997756,0.110099106
0.497982962,0.109996866,0.110133460
0.497851472,0.109997486,0.110121080
0.497782090,0.109997422,0.110133334
0.497619390,0.109997338,0.110158238
0.497591492,0.109998186,0.110130120
0.497728094,0.109985166,0.110164252
0.497695224,0.109997922,0.110123248
0.497654640,0.109996856,0.110104820
0.497768888,0.109997398,0.110161076
0.497594854,0.109997170,0.110090736
0.497732940,0.109997940,0.110113598
0.497579662,0.109991914,0.110115506
0.497843318,0.109997478,0.110101780
0.497937584,0.109996936,0.110108886
0.498013610,0.109997352,0.110097334
0.497968864,0.109997466,0.110126922
0.497958680,0.109997386,0.110097970
0.497513464,0.109997608,0.110110414
0.498058442,0.109997430,0.110089296
0.498056496,0.109998066,0.110107940
0.497777800,0.109997734,0.110098452
0.497916476,0.109988668,0.110114230
0.497858470,0.109998166,0.110110510
0.497381256,0.109997558,0.110124738
0.497794178,0.109997674,0.110141428
0.497773700,0.109997630,0.110101264
0.498016966,0.109997104,0.110118434
0.497983390,0.110011880,0.110089490
0.497475256,0.109997430,0.110104886
0.497630338,0.109997400,0.110093198
0.497069662,0.109997530,0.110103504
0.497767910,0.109997426,0.110103822
0.497999644,0.109991052,0.110086464
0.497775756,0.109997500,0.110100470
0.498190076,0.109997324,0.110120004
0.497892684,0.109997150,0.110090350
0.498139130,0.109997536,0.110082476
0.498028274,0.109975658,0.110150990
0.497144980,0.109998016,0.110112800
0.497633160,0.109991076,0.110129052
0.497550808,0.109997502,0.110112510
0.497762822,0.109996942,0.110156518
0.497739306,0.109996922,0.110236850
0.496974962,0.109991150,0.110161220
0.497173756,0.109997318,0.110267914
0.497302692,0.109997572,0.110214252
0.497417412,0.109997202,0.110203086
0.497228672,0.109997326,0.110113980
0.496678032,0.109997050,0.110159210
0.497570012,0.109996968,0.110112452
0.497921928,0.109997946,0.110124222
0.497767956,0.109997586,0.110133768
0.497980548,0.109990280,0.110129334
0.497814778,0.109988312,0.110095826
0.498022860,0.109996762,0.110125820
0.497768532,0.109997392,0.110103668
0.497559558,0.109997808,0.110106760
0.497852280,0.109997576,0.110169646
0.497724824,0.109997286,0.110136012
0.497784114,0.109998328,0.110097288
0.498018744,0.109997424,0.110122750
0.497745914,0.109996734,0.110119194
0.497854040,0.109997372,0.110135632
0.497796528,0.109996800,0.110136146
0.497899904,0.109997554,0.110180262
0.497496234,0.109997528,0.110178784
0.497512846,0.109991050,0.110131418
0.497586220,0.109997538,0.110149594
0.497305706,0.109997190,0.110196822
0.495276122,0.109988306,0.110129706
0.494649008,0.109997394,0.110156942
0.496430902,0.109996532,0.110101790
0.497801138,0.109986024,0.110198968
0.497398902,0.109991446,0.110109238
0.497927778,0.109997478,0.110111490
0.497822000,0.109997570,0.110120466
0.497910262,0.109996784,0.110091016
0.497650416,0.109997652,0.110076466
0.497762624,0.109997430,0.110097220
0.497940576,0.109997658,0.110121496
0.497975930,0.109988216,0.110114810
0.497864824,0.110006720,0.110089160
0.492867592,0.109997344,0.110118392
0.497463402,0.109996858,0.110086732
0.497612372,0.109997158,0.110132622
0.497426618,0.109998008,0.110095646
0.497856360,0.109989204,0.110088658
0.497965298,0.109970422,0.110152936
0.497433582,0.109997962,0.110097796
0.496624150,0.109997500,0.110092078
0.498077666,0.109996736,0.110169192
0.497210808,0.109997738,0.110147412
0.496352726,0.109992130,0.110127452
0.497569788,0.109998894,0.110179682
0.497318630,0.109989840,0.110073192
0.496833828,0.109989644,0.110143810
0.497874174,0.109997578,0.110125086
0.497476356,0.109997418,0.110131230
0.497572986,0.109996560,0.110161960
0.497594976,0.109990222,0.110166902
0.497557798,0.109990182,0.110245300
0.497612794,0.109988878,0.110125954
0.497411652,0.109990692,0.110083968
0.498069318,0.109997464,0.110130036
0.497375666,0.109997456,0.110126264
0.497733290,0.109996968,0.110101770
0.497754912,0.109997462,0.110190824
0.497902334,0.109997670,0.110078818
0.497696732,0.109997066,0.110152564
0.498029320,0.109997528,0.110071914
0.498132906,0.109997324,0.110158938
0.497739880,0.109973856,0.110065502
0.497896274,0.109997342,0.110114962
0.497901896,0.109997564,0.110075324
0.497875340,0.109997564,0.110086374
0.497913658,0.109997294,0.110075612
0.498015024,0.109953836,0.110171226
0.497356780,0.109997414,0.110163878
0.497164178,0.109997594,0.110347350
0.496863820,0.109996918,0.110057982
0.498052184,0.109997024,0.110096544
0.497773872,0.109997792,0.110119896
0.497815812,0.109997452,0.110077900
0.497498354,0.109997282,0.110166702
0.497502758,0.109997306,0.110067952
0.497891270,0.109997540,0.110095262
0.498054882,0.109997826,0.110079012
0.498220018,0.109997466,0.110090230
0.497739268,0.109992860,0.110073906
0.498120566,0.109997458,0.110105204
0.498077940,0.109989356,0.110075876
0.498242264,0.109997480,0.110090240
0.498052536,0.109997712,0.110087890
0.498187452,0.109997510,0.110079444
0.497552862,0.109997594,0.110076560
0.498110682,0.109998004,0.110068554
0.497891780,0.109997736,0.110097646
0.498149158,0.109997650,0.110089576
0.498125856,0.109997662,0.110100742
0.498160052,0.109997320,0.110071572
0.498037240,0.109997662,0.110330510
0.491318124,0.109997576,0.110102048
0.497722888,0.109997470,0.110104920
0.498094926,0.109997740,0.110087992
0.497932230,0.109997666,0.110116654
0.497827182,0.109997518,0.110096218
0.497911160,0.109997786,0.110082552
0.494329386,0.109997264,0.110089410
0.497722144,0.109997828,0.110079818
0.497809868,0.109998108,0.110084932
0.498049388,0.109997416,0.110082190
0.498222782,0.109996928,0.110078238
0.498031468,0.109997646,0.110083356
0.498248908,0.109997544,0.110100038
0.497983348,0.109997316,0.110101006
0.497840326,0.109990126,0.110074798
0.497912274,0.109991848,0.110075318
0.498268806,0.109991808,0.110079152
0.498031316,0.109991436,0.110126228
0.498110600,0.109997764,0.110092918
0.497377454,0.109997512,0.110085270
0.498055678,0.109997554,0.110167200
0.497848504,0.109987802,0.110109868
0.497919774,0.109990002,0.110075552
0.498069616,0.109996134,0.110083552
0.498146626,0.109998116,0.110115338
0.497994682,0.109997542,0.110144044
0.497983326,0.109997450,0.110079762
0.498205228,0.109997382,0.110092184
0.497779010,0.109989992,0.110077532
0.498203608,0.109997274,0.110122064
0.498012358,0.109997478,0.110132972
0.497808962,0.109997486,0.110078332
0.497539450,0.109996342,0.110187490
0.497748870,0.109997430,0.110105518
0.498130342,0.109998170,0.110103448
0.497705574,0.109998086,0.110113468
0.497900180,0.109998178,0.110133508
0.497657166,0.109987888,0.110095300
0.497891716,0.109997622,0.110104152
0.497633126,0.109996904,0.110102956
0.498026294,0.109997524,0.110133994
0.497485762,0.109997590,0.110055636
0.498053680,0.109977824,0.110192572
0.497471180,0.109983394,0.110162660
0.497459542,0.110009738,0.110130064
0.497382520,0.109990024,0.110120138
0.497624324,0.109997346,0.110165802
0.497376652,0.109998222,0.110079496
0.497510594,0.109997512,0.110124844
0.497666312,0.109989254,0.110109106
0.497648682,0.109992660,0.110095518
0.497860082,0.109997384,0.110088148
0.497744612,0.109997408,0.110082458
0.497748292,0.109997456,0.110108734
0.497718970,0.109989544,0.110091360
0.497514790,0.109997510,0.110318824
0.496659644,0.109997680,0.110124934
0.497602214,0.109997544,0.110115186
0.497818292,0.109997774,0.110109204
0.497904982,0.109997276,0.110087778
0.497725112,0.109997420,0.110081962
0.499948356,0.109997428,0.110078424
0.497877426,0.109997854,0.110087570
0.497881522,0.109997250,0.110087230
0.498101232,0.109997018,0.110138266
0.497107834,0.109997616,0.110108020
0.497798150,0.109990614,0.110074106
0.497718404,0.109997546,0.110107128
0.496565796,0.109997362,0.110131598
0.497635900,0.109997528,0.110121680
0.496991914,0.109992672,0.110092982
0.498109438,0.109997696,0.110093488
0.497976678,0.109997732,0.110153528
0.497740484,0.109998626,0.110133570
0.497952676,0.110007648,0.110110510
0.497456406,0.109985482,0.110140130
0.497601768,0.100006522,0.100222796
0.496152284,0.109997900,0.110153584
0.497892360,0.109990702,0.110067224
0.498122028,0.109997120,0.110139730
0.497755644,0.109997400,0.110163070
0.498150650,0.109997334,0.110113282
0.497948742,0.109997642,0.110081318
0.496952882,0.109997194,0.110171514
0.497524016,0.109997540,0.110170356
0.497896342,0.109988564,0.110096150
0.497683676,0.109998328,0.110099456
0.497844522,0.109997694,0.110167852
0.497580400,0.109997366,0.110181558
0.497147164,0.109997494,0.110169272
0.497380686,0.109991584,0.110157422
0.497498692,0.109990208,0.110170234
0.497310364,0.109996006,0.110143698
0.497702198,0.109997676,0.110097712
0.497914012,0.109998234,0.110121388
0.497926860,0.109997484,0.110103986
0.497018962,0.109997436,0.110105542
0.498048742,0.109997518,0.110082608
0.498089696,0.109992736,0.110068534
0.498172394,0.109997364,0.110053220
0.498098340,0.109990214,0.110073582
0.497862270,0.109998138,0.110098778
0.497938140,0.109997730,0.110085196
0.498142488,0.109997450,0.110090834
0.497932454,0.109997472,0.110072636
0.498261314,0.109991940,0.110104602
0.497907880,0.109997296,0.110086778
0.498079152,0.110005776,0.110093570
0.497835374,0.109997868,0.110083462
0.498036718,0.109997546,0.110112764
0.498341496,0.109997650,0.110088332
0.498238028,0.109997328,0.110099014
0.498123260,0.109997484,0.110085736
0.498043654,0.109997184,0.110117076
0.493039916,0.109997412,0.110144142
0.497830386,0.109998414,0.110273736
0.497665016,0.109997284,0.110144230
0.497719572,0.109990836,0.110121364
0.497603580,0.109997536,0.110122926
0.497684358,0.109997410,0.110087166
0.498014598,0.109997650,0.110130632
0.497702632,0.109997470,0.110123706
0.497836442,0.109998002,0.110132418
0.497793804,0.109997612,0.110127718
0.497485050,0.109997896,0.110153916
0.497859754,0.109997290,0.110099008
0.498083672,0.109997600,0.110133426
0.498046320,0.109997330,0.110134568
0.497898954,0.109990736,0.110056898
0.498087644,0.109997498,0.110100140
0.497816214,0.109997576,0.110119066
0.497985576,0.109998448,0.110111748
0.497648024,0.109997486,0.110092156
0.498268124,0.109981176,0.110175832
0.497788596,0.109997654,0.110076064
0.497662824,0.109997504,0.110087164
0.497860322,0.109997938,0.110096234
0.497845670,0.109997472,0.110129946
0.497872776,0.109997536,0.110105444
0.498234214,0.109997734,0.110115034
0.497756296,0.109997506,0.110102898
0.498223152,0.109997538,0.110108994
0.496875218,0.109997524,0.110187420
0.498017082,0.109997610,0.110159374
0.497778674,0.109997656,0.110113444
0.497754654,0.109997438,0.110097032
0.497961550,0.109997470,0.110097644
0.498060014,0.109997506,0.110086604
0.499262786,0.109997442,0.110090902
0.497857118,0.109992956,0.110073176
0.498256790,0.109997334,0.110098262
0.497957108,0.109993382,0.110079650
0.498279734,0.109997350,0.110077422
0.498019784,0.109997556,0.110104164
0.497867798,0.109997334,0.110108594
0.497888190,0.109997178,0.110090228
0.497957856,0.109997074,0.110084188
0.498152204,0.109997102,0.110081626
0.498142216,0.109998232,0.110098724
0.497979068,0.109997974,0.110118956
0.497819726,0.109997844,0.110126702
0.497858136,0.109996852,0.110109010
0.497871888,0.109997364,0.110098168
0.498019678,0.109993042,0.110097502
0.497966024,0.109997538,0.110078262
0.498001450,0.109997226,0.110129196
0.497740004,0.109997590,0.110096090
0.497945382,0.109997624,0.110128028
0.497840502,0.109997410,0.110196604
0.497537814,0.109997720,0.110078030
0.498045514,0.109997684,0.110164678
0.497966466,0.109990256,0.110078798
0.497996166,0.109999076,0.110159852
0.497787204,0.109997418,0.110124382
0.497594138,0.109996078,0.110132244
0.497542326,0.109998048,0.110189664
0.497427888,0.109997548,0.110171046
0.497266668,0.109997930,0.110148622
0.497645620,0.109997376,0.110100990
0.497650344,0.109997456,0.110098032
0.498184754,0.109997370,0.110109286
0.498155876,0.109997574,0.110081098
0.497367410,0.109997512,0.110082786
0.498137196,0.109997500,0.110160724
0.497786492,0.109997526,0.110124564
0.497994752,0.109997436,0.110119464
0.497839432,0.110011142,0.110117520
0.497736666,0.109997860,0.110113560
0.498003448,0.109997452,0.110084456
0.498089626,0.109997392,0.110089666
0.498176390,0.109997564,0.110091340
0.498026358,0.109997402,0.110077740
0.498295770,0.109997540,0.110078144
0.498411170,0.109997630,0.110089780
0.498069264,0.109997556,0.110081878
0.498077590,0.109997394,0.110074230
0.498254866,0.109997512,0.110080470
0.498317282,0.109997464,0.110070942
0.498274390,0.109997436,0.110078782
0.498074030,0.109997634,0.110075798
0.497935560,0.109998612,0.110100694
0.498067130,0.109997386,0.110096868
0.497983720,0.109996796,0.110117412
0.497538040,0.109997680,0.110097140
0.497786588,0.109997512,0.110091138
0.498128094,0.109989356,0.110104364
0.498137930,0.109992634,0.110077352
0.498012336,0.109991686,0.110072718
0.498303212,0.109997360,0.110074684
0.498282714,0.109997580,0.110075794
0.498319772,0.109992266,0.110074848
0.498158910,0.109997604,0.110059522
0.498298480,0.109973870,0.110091922
0.497202882,0.109991202,0.110085730
0.498308166,0.109997526,0.110070148
0.498359306,0.109997310,0.110069344
0.498259380,0.109997366,0.110075104
0.498331462,0.109991906,0.110072662
0.498135128,0.109992802,0.110062806
0.498340090,0.109993110,0.110082940
0.498195290,0.109990382,0.110070598
0.498289068,0.109997508,0.110084120
0.498195198,0.109997046,0.110081742
0.498350220,0.109997742,0.110110568
0.498229218,0.109986342,0.110061034
0.498328258,0.109997302,0.110076014
0.497668430,0.109997518,0.110077876
0.498156566,0.109997528,0.110084002
0.498289188,0.109997506,0.110101036
0.498142158,0.109997868,0.110073222
0.498312110,0.109997422,0.110075710
0.498283748,0.109990682,0.110069854
0.498303634,0.109997382,0.110094004
0.498106818,0.109991818,0.110069798
0.498339576,0.109992036,0.110089146
0.498131478,0.109997714,0.110078794
0.498309168,0.109997422,0.110074380
0.498278072,0.109997534,0.110077096
0.498298084,0.109986212,0.110063940
0.497304240,0.109989742,0.110071938
0.498252468,0.109997582,0.110074792
0.498389656,0.109989360,0.110074058
0.498253656,0.109997460,0.110079620
0.498149372,0.109997686,0.110104094
0.498180420,0.109997480,0.110097894
0.498101162,0.109987704,0.110077038
0.498275328,0.109997146,0.110084000
0.498274222,0.109997448,0.110119302
0.497932960,0.109989570,0.110087446
0.497908424,0.109997418,0.110100916
0.498032072,0.110005010,0.110089216
0.498258616,0.109997432,0.110145882
0.496435530,0.109997280,0.110125812
0.498042474,0.109997656,0.110092470
0.498250776,0.109990136,0.110070024
0.498041670,0.109986800,0.110109080
0.498112244,0.109997090,0.110115470
0.498038606,0.109997392,0.110124980
0.498100820,0.109997564,0.110090946
0.498135396,0.109986706,0.110069690
0.498284706,0.109988562,0.110067224
0.498288138,0.109990930,0.110076294
0.498300620,0.109989686,0.110077204
0.498111292,0.109997516,0.110079594
0.498257228,0.109997214,0.110094380
0.493807478,0.109996988,0.110098774
0.497960538,0.109997398,0.110081960
0.498098864,0.109997434,0.110153174
0.497954836,0.109986346,0.110112500
0.497884742,0.109987218,0.110105700
0.498112680,0.109989608,0.110074742
0.498116404,0.109997904,0.110084086
0.497800538,0.109997446,0.110140534
0.497792046,0.109997508,0.110165610
0.497925372,0.109997544,0.110131112
0.498066986,0.109990552,0.110099968
0.497943756,0.109988582,0.110126310
0.497839748,0.109998092,0.110127948
0.493043984,0.109997522,0.110088356
0.498053310,0.109997572,0.110093458
0.498225296,0.109997534,0.110077480
0.497670316,0.109997570,0.110105544
0.498133506,0.109991598,0.110085660
0.498042410,0.109988732,0.110096100
0.498059680,0.109986330,0.110086384
0.497939260,0.109997306,0.110124046
0.497933874,0.109991028,0.110132610
0.497477882,0.109997574,0.110121882
0.497892570,0.109991846,0.110087456
0.497820622,0.109990136,0.110104254
0.498013496,0.109988816,0.110130320
0.496877932,0.109982070,0.110106972
0.497535190,0.109997536,0.110107948
0.497826160,0.109997652,0.110202270
0.497784950,0.109997414,0.110074878
0.497892628,0.109984504,0.110153032
0.497890818,0.109985266,0.110100306
0.497754542,0.109987280,0.110137144
0.497757206,0.109987524,0.110107422
0.497793676,0.109997708,0.110099512
0.497992894,0.109997390,0.110153098
0.497795730,0.109997878,0.110133874
0.497806214,0.109992768,0.110129496
0.497566860,0.109993346,0.110098122
0.497751372,0.109990994,0.110109610
0.496904814,0.109998156,0.110097574
0.498087954,0.109998132,0.110099224
0.497693230,0.109998010,0.110134056
0.497777406,0.109996648,0.110089988
0.497901940,0.109997520,0.110156852
0.497837328,0.109997912,0.110109324
0.497850796,0.109997738,0.110133784
0.498030670,0.109992396,0.110112436
0.497909096,0.109997162,0.110090486
0.498092936,0.109997070,0.110095296
0.498052594,0.109997550,0.110088670
0.498131162,0.109997910,0.110106586
0.497856960,0.109997484,0.110095324
0.497143264,0.109997464,0.110090928
0.498112588,0.109998056,0.110081784
0.498174312,0.109997304,0.110082446
0.498110706,0.109997532,0.110087050
0.498119962,0.109997442,0.110097548
0.498098516,0.109997544,0.110088166
0.498201660,0.109997648,0.110299482
0.497531158,0.109996762,0.110106572
0.498017866,0.109997250,0.110137932
0.497578398,0.109997342,0.110109882
0.497896776,0.109997416,0.110090886
0.497983742,0.109997512,0.110097646
0.497942112,0.109997142,0.110113764
0.497495042,0.109997238,0.110131106
0.497388046,0.109997488,0.110097810
0.497879298,0.109998038,0.110101148
0.498030894,0.109998226,0.110086430
0.497907498,0.109997478,0.110097254
0.498117606,0.109999270,0.110133892
0.497680208,0.109997530,0.110125588
0.497896124,0.109995502,0.110102296
0.497530734,0.109997904,0.110121344
0.497939412,0.109998010,0.110128088
0.497778710,0.109997436,0.110121590
0.497770290,0.109999494,0.110144680
0.497765774,0.109997522,0.110125092
0.497625596,0.109997694,0.110194910
0.497547010,0.109997622,0.110172670
0.497809568,0.109997884,0.110096640
0.497825456,0.109997904,0.110121612
0.498019910,0.109997518,0.110093182
0.498003766,0.109997384,0.110092286
0.497974436,0.109997530,0.110101684
0.498026226,0.109997568,0.110145428
0.497909016,0.109998002,0.110118866
0.497848424,0.109997348,0.110153766
0.497842754,0.109998022,0.110109738
0.497808828,0.109997430,0.110105352
0.497887162,0.109997366,0.110083444
0.495978548,0.109997280,0.110137074
0.497923008,0.109997418,0.110110326
0.497898032,0.109997532,0.110091426
0.498010958,0.109990594,0.110074410
0.497818964,0.109994332,0.110090942
0.498042566,0.109997352,0.110090992
0.497835882,0.109997550,0.110090660
0.498125074,0.109997238,0.110095436
0.498043864,0.109991530,0.110068118
0.497758864,0.109997774,0.110081254
0.497807094,0.109997520,0.110098582
0.497853218,0.109997824,0.110084902
0.497804408,0.109997442,0.110094490
0.493274144,0.109992342,0.110197514
0.496257962,0.109997458,0.110189076
0.497833142,0.109997116,0.110134150
0.497415334,0.109997628,0.110093044
0.497939406,0.109997580,0.110193098
0.497641842,0.109992924,0.110100184
0.497670366,0.109997524,0.110110946
0.497594310,0.109996966,0.110093400
0.497818060,0.109997452,0.110116684
0.497741752,0.109989202,0.110109054
0.497804900,0.109991596,0.110111116
0.497442660,0.109986640,0.110085972
0.497959726,0.109993272,0.110101962
0.498037932,0.109997336,0.110089760
0.497972590,0.109996804,0.110084856
0.496876814,0.109997766,0.110121312
0.497754928,0.109997694,0.110111684
0.497698728,0.109986026,0.110105816
0.497794364,0.109992604,0.110072258
0.497683244,0.109997718,0.110104764
0.497954256,0.109997558,0.110173958
0.497327798,0.109997358,0.110096624
0.497782276,0.109997656,0.110097522
0.497858824,0.109992600,0.110078784
